Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,8133,20-29,Female,East Asian,2001 Reinhard,1.0146454572677612,VIF,False
train,81764,20-29,Female,East Asian,2001 Reinhard,0.9786839485168457,VIF,False
train,84192,20-29,Female,East Asian,2001 Reinhard,0.939679741859436,VIF,False
train,86185,20-29,Female,East Asian,2001 Reinhard,0.9671582579612732,VIF,False
val,1812,20-29,Female,East Asian,2001 Reinhard,0.9106734395027161,VIF,False
val,8252,20-29,Female,East Asian,2001 Reinhard,0.9795092344284058,VIF,False
val,9120,20-29,Female,East Asian,2001 Reinhard,0.977591872215271,VIF,False
train,1127,30-39,Female,East Asian,2001 Reinhard,0.9901232719421387,VIF,False
train,12079,30-39,Female,East Asian,2001 Reinhard,0.9696820974349976,VIF,False
train,14825,30-39,Female,East Asian,2001 Reinhard,0.9904632568359375,VIF,False
train,15585,30-39,Female,East Asian,2001 Reinhard,0.9524579644203186,VIF,False
train,19631,30-39,Female,East Asian,2001 Reinhard,0.967473030090332,VIF,False
train,26474,30-39,Female,East Asian,2001 Reinhard,0.9583379626274109,VIF,False
train,29054,30-39,Female,East Asian,2001 Reinhard,0.9881631731987,VIF,False
train,30727,30-39,Female,East Asian,2001 Reinhard,0.9691286683082581,VIF,False
train,30979,30-39,Female,East Asian,2001 Reinhard,0.9795053005218506,VIF,False
train,382,30-39,Female,East Asian,2001 Reinhard,0.9857470989227295,VIF,False
train,39227,30-39,Female,East Asian,2001 Reinhard,0.9845045208930969,VIF,False
train,40809,30-39,Female,East Asian,2001 Reinhard,0.9102458357810974,VIF,False
train,44836,30-39,Female,East Asian,2001 Reinhard,0.9702491164207458,VIF,False
train,55091,30-39,Female,East Asian,2001 Reinhard,0.9932334423065186,VIF,False
train,70328,30-39,Female,East Asian,2001 Reinhard,0.9876157641410828,VIF,False
train,75083,30-39,Female,East Asian,2001 Reinhard,0.971076250076294,VIF,False
train,8023,30-39,Female,East Asian,2001 Reinhard,0.9816060066223145,VIF,False
