Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
val,6352,10-19,Female,Indian,2016 Zhang,-0.04035906121134758,WaDIQaM (FR),False
train,26531,10-19,Female,Indian,2016 Zhang,-0.03737269714474678,WaDIQaM (FR),False
train,24441,10-19,Female,Indian,2016 Zhang,-0.04169066250324249,WaDIQaM (FR),False
train,30346,10-19,Female,Indian,2016 Zhang,-0.042731884866952896,WaDIQaM (FR),False
train,51811,10-19,Female,Indian,2016 Zhang,-0.044835008680820465,WaDIQaM (FR),False
train,81340,10-19,Female,Indian,2016 Zhang,-0.0707964152097702,WaDIQaM (FR),False
train,69165,10-19,Female,Indian,2016 Zhang,-0.08215878903865814,WaDIQaM (FR),False
train,16808,10-19,Female,Indian,2016 Zhang,-0.028279772028326988,WaDIQaM (FR),False
val,8937,10-19,Female,Indian,2016 Zhang,-0.05063397064805031,WaDIQaM (FR),False
train,19780,10-19,Female,Indian,2016 Zhang,-0.05799933522939682,WaDIQaM (FR),False
train,55548,10-19,Female,Indian,2016 Zhang,-0.06995222717523575,WaDIQaM (FR),False
train,22471,10-19,Female,Indian,2016 Zhang,-0.0369829460978508,WaDIQaM (FR),False
train,35481,10-19,Female,Indian,2016 Zhang,-0.05541929602622986,WaDIQaM (FR),False
train,84482,40-49,Female,Southeast Asian,2016 Zhang,-0.04500735178589821,WaDIQaM (FR),False
train,55152,40-49,Female,Southeast Asian,2016 Zhang,-0.04794798791408539,WaDIQaM (FR),False
train,26632,40-49,Female,Southeast Asian,2016 Zhang,-0.07344860583543777,WaDIQaM (FR),False
train,11310,40-49,Female,Southeast Asian,2016 Zhang,-0.03229156509041786,WaDIQaM (FR),False
train,40099,40-49,Female,Southeast Asian,2016 Zhang,-0.05027492344379425,WaDIQaM (FR),False
train,59127,40-49,Female,Southeast Asian,2016 Zhang,-0.042926475405693054,WaDIQaM (FR),False
train,70761,40-49,Female,Southeast Asian,2016 Zhang,-0.04381207004189491,WaDIQaM (FR),False
train,38651,40-49,Female,Southeast Asian,2016 Zhang,-0.03784605488181114,WaDIQaM (FR),False
train,34331,40-49,Female,Southeast Asian,2016 Zhang,-0.057468805462121964,WaDIQaM (FR),False
train,53618,40-49,Female,Southeast Asian,2016 Zhang,-0.040542829781770706,WaDIQaM (FR),False
train,81400,40-49,Female,Southeast Asian,2016 Zhang,-0.04396280646324158,WaDIQaM (FR),False
train,41154,40-49,Female,Southeast Asian,2016 Zhang,-0.03924560546875,WaDIQaM (FR),False
train,66138,40-49,Female,Southeast Asian,2016 Zhang,-0.06412146240472794,WaDIQaM (FR),False
train,75997,40-49,Female,Southeast Asian,2016 Zhang,-0.02670636586844921,WaDIQaM (FR),False
train,62194,40-49,Female,Southeast Asian,2016 Zhang,-0.05762215331196785,WaDIQaM (FR),False
train,70469,40-49,Female,Southeast Asian,2016 Zhang,-0.051092635840177536,WaDIQaM (FR),False
