Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
val,1492,40-49,Female,East Asian,2001 Reinhard,102.32641263817594,MAD,True
val,1666,40-49,Female,East Asian,2001 Reinhard,150.63340266731856,MAD,True
val,1847,40-49,Female,East Asian,2001 Reinhard,115.016142054464,MAD,True
val,4474,40-49,Female,East Asian,2001 Reinhard,96.7191239102461,MAD,True
val,6563,40-49,Female,East Asian,2001 Reinhard,85.19936479957272,MAD,True
train,10364,50-59,Female,East Asian,2001 Reinhard,0.0,MAD,True
train,1216,50-59,Female,East Asian,2001 Reinhard,121.48871767211637,MAD,True
train,20332,50-59,Female,East Asian,2001 Reinhard,139.54643039249686,MAD,True
train,24141,50-59,Female,East Asian,2001 Reinhard,103.3072342449323,MAD,True
train,30457,50-59,Female,East Asian,2001 Reinhard,108.31533172713051,MAD,True
train,30508,50-59,Female,East Asian,2001 Reinhard,131.79849924870172,MAD,True
train,34153,50-59,Female,East Asian,2001 Reinhard,105.94868327363783,MAD,True
train,3640,50-59,Female,East Asian,2001 Reinhard,97.65302180604299,MAD,True
train,39944,50-59,Female,East Asian,2001 Reinhard,101.41938854948098,MAD,True
train,47958,50-59,Female,East Asian,2001 Reinhard,128.71178112093136,MAD,True
train,58659,50-59,Female,East Asian,2001 Reinhard,162.26327829527224,MAD,True
train,59183,50-59,Female,East Asian,2001 Reinhard,146.25032209774943,MAD,True
train,65457,50-59,Female,East Asian,2001 Reinhard,107.00800532099647,MAD,True
train,68617,50-59,Female,East Asian,2001 Reinhard,87.40277905524358,MAD,True
train,71969,50-59,Female,East Asian,2001 Reinhard,85.190519871096,MAD,True
train,73397,50-59,Female,East Asian,2001 Reinhard,113.15552013962262,MAD,True
train,76487,50-59,Female,East Asian,2001 Reinhard,127.40293884037304,MAD,True
train,76924,50-59,Female,East Asian,2001 Reinhard,120.47483515724555,MAD,True
train,81253,50-59,Female,East Asian,2001 Reinhard,92.38878420136041,MAD,True
val,2,50-59,Female,East Asian,2001 Reinhard,89.21430656529616,MAD,True
val,5252,50-59,Female,East Asian,2001 Reinhard,98.92931767911034,MAD,True
val,9652,50-59,Female,East Asian,2001 Reinhard,61.18393366717989,MAD,True
train,1015,60-69,Female,East Asian,2001 Reinhard,86.12752680410028,MAD,True
train,16040,60-69,Female,East Asian,2001 Reinhard,78.26147842500738,MAD,True
train,17688,60-69,Female,East Asian,2001 Reinhard,37.88884697612516,MAD,True
train,2433,60-69,Female,East Asian,2001 Reinhard,67.84206930101139,MAD,True
