Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,49697,40-49,Female,East Asian,2001 Reinhard,0.9727779540357115,VSI,False
train,52841,40-49,Female,East Asian,2001 Reinhard,0.988944044017954,VSI,False
train,5884,40-49,Female,East Asian,2001 Reinhard,0.9818649559833595,VSI,False
train,74991,40-49,Female,East Asian,2001 Reinhard,0.9442886541838729,VSI,False
train,82159,40-49,Female,East Asian,2001 Reinhard,0.9899381815935137,VSI,False
val,1492,40-49,Female,East Asian,2001 Reinhard,0.9773840388227285,VSI,False
val,1666,40-49,Female,East Asian,2001 Reinhard,0.9311210936546364,VSI,False
val,1847,40-49,Female,East Asian,2001 Reinhard,0.9663639436461672,VSI,False
val,4474,40-49,Female,East Asian,2001 Reinhard,0.9876044059526099,VSI,False
val,6563,40-49,Female,East Asian,2001 Reinhard,0.9765473753428625,VSI,False
train,10364,50-59,Female,East Asian,2001 Reinhard,0.9999059023041009,VSI,False
train,1216,50-59,Female,East Asian,2001 Reinhard,0.955480609301126,VSI,False
train,20332,50-59,Female,East Asian,2001 Reinhard,0.9446520373062581,VSI,False
train,24141,50-59,Female,East Asian,2001 Reinhard,0.9550113974599717,VSI,False
train,30457,50-59,Female,East Asian,2001 Reinhard,0.9573384128135829,VSI,False
train,30508,50-59,Female,East Asian,2001 Reinhard,0.9711523518745941,VSI,False
train,34153,50-59,Female,East Asian,2001 Reinhard,0.9829701107783271,VSI,False
train,3640,50-59,Female,East Asian,2001 Reinhard,0.9465531648458193,VSI,False
train,39944,50-59,Female,East Asian,2001 Reinhard,0.981885157912504,VSI,False
train,47958,50-59,Female,East Asian,2001 Reinhard,0.969679531072427,VSI,False
train,58659,50-59,Female,East Asian,2001 Reinhard,0.9575868798278762,VSI,False
train,59183,50-59,Female,East Asian,2001 Reinhard,0.9719840192759175,VSI,False
train,65457,50-59,Female,East Asian,2001 Reinhard,0.9623451507790721,VSI,False
train,68617,50-59,Female,East Asian,2001 Reinhard,0.9625815175007573,VSI,False
train,71969,50-59,Female,East Asian,2001 Reinhard,0.9596409542207238,VSI,False
train,73397,50-59,Female,East Asian,2001 Reinhard,0.949441528336684,VSI,False
train,76487,50-59,Female,East Asian,2001 Reinhard,0.9705928669055283,VSI,False
train,76924,50-59,Female,East Asian,2001 Reinhard,0.9796497203974923,VSI,False
