Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,49384,0-2,Male,Middle Eastern,2016 Zhang,74.12049865722656,PaQ-2-PiQ,False
val,10616,0-2,Male,Middle Eastern,2016 Zhang,62.682212829589844,PaQ-2-PiQ,False
train,25167,0-2,Male,Middle Eastern,2016 Zhang,74.37532043457031,PaQ-2-PiQ,False
train,8181,0-2,Male,Middle Eastern,2016 Zhang,72.12981414794922,PaQ-2-PiQ,False
train,25598,0-2,Male,Middle Eastern,2016 Zhang,72.8783187866211,PaQ-2-PiQ,False
train,47135,0-2,Male,Middle Eastern,2016 Zhang,74.84650421142578,PaQ-2-PiQ,False
train,31074,0-2,Male,Middle Eastern,2016 Zhang,73.73184204101562,PaQ-2-PiQ,False
train,36112,0-2,Male,Middle Eastern,2016 Zhang,68.77155303955078,PaQ-2-PiQ,False
train,17523,0-2,Male,Middle Eastern,2016 Zhang,73.05848693847656,PaQ-2-PiQ,False
train,27609,0-2,Male,Middle Eastern,2016 Zhang,75.07100677490234,PaQ-2-PiQ,False
train,19257,0-2,Male,Middle Eastern,2016 Zhang,66.90522003173828,PaQ-2-PiQ,False
train,17208,0-2,Male,Middle Eastern,2016 Zhang,69.94901275634766,PaQ-2-PiQ,False
val,3296,0-2,Male,Middle Eastern,2016 Zhang,74.57618713378906,PaQ-2-PiQ,False
train,18706,0-2,Male,Middle Eastern,2016 Zhang,72.63419342041016,PaQ-2-PiQ,False
train,13041,0-2,Male,Middle Eastern,2016 Zhang,73.70035552978516,PaQ-2-PiQ,False
train,18843,0-2,Male,Middle Eastern,2016 Zhang,70.69489288330078,PaQ-2-PiQ,False
train,37463,60-69,Male,East Asian,2016 Zhang,71.33975982666016,PaQ-2-PiQ,False
train,82597,60-69,Male,East Asian,2016 Zhang,69.18614959716797,PaQ-2-PiQ,False
val,10943,60-69,Male,East Asian,2016 Zhang,68.16017150878906,PaQ-2-PiQ,False
train,79519,60-69,Male,East Asian,2016 Zhang,64.1662826538086,PaQ-2-PiQ,False
train,72464,60-69,Male,East Asian,2016 Zhang,65.8857650756836,PaQ-2-PiQ,False
train,56464,60-69,Male,East Asian,2016 Zhang,64.84962463378906,PaQ-2-PiQ,False
train,42825,60-69,Male,East Asian,2016 Zhang,62.305625915527344,PaQ-2-PiQ,False
train,34541,60-69,Male,East Asian,2016 Zhang,72.15001678466797,PaQ-2-PiQ,False
train,31605,60-69,Male,East Asian,2016 Zhang,66.25701904296875,PaQ-2-PiQ,False
train,1995,60-69,Male,East Asian,2016 Zhang,67.51947021484375,PaQ-2-PiQ,False
val,7674,60-69,Male,East Asian,2016 Zhang,54.337852478027344,PaQ-2-PiQ,False
val,3348,60-69,Male,East Asian,2016 Zhang,53.168827056884766,PaQ-2-PiQ,False
train,60176,60-69,Male,East Asian,2016 Zhang,62.48417663574219,PaQ-2-PiQ,False
train,86351,60-69,Male,East Asian,2016 Zhang,57.29398727416992,PaQ-2-PiQ,False
train,17139,60-69,Male,East Asian,2016 Zhang,72.27362823486328,PaQ-2-PiQ,False
train,83973,60-69,Male,East Asian,2016 Zhang,62.79222106933594,PaQ-2-PiQ,False
train,53011,60-69,Male,East Asian,2016 Zhang,67.2037124633789,PaQ-2-PiQ,False
train,35973,60-69,Male,East Asian,2016 Zhang,69.88591766357422,PaQ-2-PiQ,False
val,10482,60-69,Male,East Asian,2016 Zhang,70.42298889160156,PaQ-2-PiQ,False
train,64387,60-69,Male,East Asian,2016 Zhang,53.17300033569336,PaQ-2-PiQ,False
train,76805,60-69,Male,East Asian,2016 Zhang,71.37351989746094,PaQ-2-PiQ,False
train,18713,60-69,Male,East Asian,2016 Zhang,74.2522201538086,PaQ-2-PiQ,False
train,28423,3-9,Male,Southeast Asian,2016 Zhang,61.2064094543457,PaQ-2-PiQ,False
train,85206,3-9,Male,Southeast Asian,2016 Zhang,74.68669891357422,PaQ-2-PiQ,False
train,40370,3-9,Male,Southeast Asian,2016 Zhang,60.851531982421875,PaQ-2-PiQ,False
train,40013,3-9,Male,Southeast Asian,2016 Zhang,49.297645568847656,PaQ-2-PiQ,False
train,49425,3-9,Male,Southeast Asian,2016 Zhang,70.007568359375,PaQ-2-PiQ,False
train,21549,3-9,Male,Southeast Asian,2016 Zhang,70.2427749633789,PaQ-2-PiQ,False
train,8081,3-9,Male,Southeast Asian,2016 Zhang,74.78710174560547,PaQ-2-PiQ,False
train,46588,3-9,Male,Southeast Asian,2016 Zhang,69.03089141845703,PaQ-2-PiQ,False
train,29601,3-9,Male,Southeast Asian,2016 Zhang,70.88524627685547,PaQ-2-PiQ,False
train,81388,3-9,Male,Southeast Asian,2016 Zhang,70.04310607910156,PaQ-2-PiQ,False
train,69394,3-9,Male,Southeast Asian,2016 Zhang,70.33334350585938,PaQ-2-PiQ,False
val,9528,3-9,Male,Southeast Asian,2016 Zhang,71.98786163330078,PaQ-2-PiQ,False
train,14829,3-9,Male,Southeast Asian,2016 Zhang,72.2998275756836,PaQ-2-PiQ,False
train,29027,3-9,Male,Southeast Asian,2016 Zhang,72.63841247558594,PaQ-2-PiQ,False
train,19685,3-9,Male,Southeast Asian,2016 Zhang,72.57438659667969,PaQ-2-PiQ,False
train,45216,3-9,Male,Southeast Asian,2016 Zhang,44.011871337890625,PaQ-2-PiQ,False
train,43840,3-9,Male,Southeast Asian,2016 Zhang,60.89411163330078,PaQ-2-PiQ,False
train,57011,3-9,Male,Southeast Asian,2016 Zhang,61.26087951660156,PaQ-2-PiQ,False
train,30129,3-9,Male,Southeast Asian,2016 Zhang,74.77459716796875,PaQ-2-PiQ,False
train,82639,3-9,Male,Southeast Asian,2016 Zhang,68.38579559326172,PaQ-2-PiQ,False
