Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,64708,0-2,Female,East Asian,2001 Reinhard,4.709168910980225,NIMA,False
train,66758,0-2,Female,East Asian,2001 Reinhard,3.9752519130706787,NIMA,False
train,68892,0-2,Female,East Asian,2001 Reinhard,5.32445764541626,NIMA,False
train,71574,0-2,Female,East Asian,2001 Reinhard,3.9364354610443115,NIMA,False
train,75105,0-2,Female,East Asian,2001 Reinhard,3.7545039653778076,NIMA,False
train,82191,0-2,Female,East Asian,2001 Reinhard,4.744048118591309,NIMA,False
train,9831,0-2,Female,East Asian,2001 Reinhard,4.655291557312012,NIMA,False
val,10774,0-2,Female,East Asian,2001 Reinhard,3.2616147994995117,NIMA,False
val,1265,0-2,Female,East Asian,2001 Reinhard,3.7622315883636475,NIMA,False
val,3761,0-2,Female,East Asian,2001 Reinhard,4.867830753326416,NIMA,False
val,6552,0-2,Female,East Asian,2001 Reinhard,5.053345203399658,NIMA,False
train,12936,10-19,Female,East Asian,2001 Reinhard,4.084513187408447,NIMA,False
train,15902,10-19,Female,East Asian,2001 Reinhard,4.189203262329102,NIMA,False
train,21389,10-19,Female,East Asian,2001 Reinhard,5.116332530975342,NIMA,False
train,22432,10-19,Female,East Asian,2001 Reinhard,4.5771164894104,NIMA,False
train,22556,10-19,Female,East Asian,2001 Reinhard,3.566013813018799,NIMA,False
train,32089,10-19,Female,East Asian,2001 Reinhard,3.518064498901367,NIMA,False
train,32481,10-19,Female,East Asian,2001 Reinhard,4.622397422790527,NIMA,False
train,4130,10-19,Female,East Asian,2001 Reinhard,3.927518367767334,NIMA,False
train,49419,10-19,Female,East Asian,2001 Reinhard,3.3196170330047607,NIMA,False
train,51572,10-19,Female,East Asian,2001 Reinhard,4.379362106323242,NIMA,False
train,54659,10-19,Female,East Asian,2001 Reinhard,4.886480808258057,NIMA,False
train,59362,10-19,Female,East Asian,2001 Reinhard,4.50567626953125,NIMA,False
train,61884,10-19,Female,East Asian,2001 Reinhard,4.426634311676025,NIMA,False
train,63072,10-19,Female,East Asian,2001 Reinhard,4.529284477233887,NIMA,False
train,64454,10-19,Female,East Asian,2001 Reinhard,3.884523868560791,NIMA,False
train,69223,10-19,Female,East Asian,2001 Reinhard,3.737133264541626,NIMA,False
train,77681,10-19,Female,East Asian,2001 Reinhard,5.093910217285156,NIMA,False
train,81262,10-19,Female,East Asian,2001 Reinhard,4.623253345489502,NIMA,False
train,83863,10-19,Female,East Asian,2001 Reinhard,4.655435085296631,NIMA,False
train,85642,10-19,Female,East Asian,2001 Reinhard,4.265447616577148,NIMA,False
val,367,10-19,Female,East Asian,2001 Reinhard,5.054121971130371,NIMA,False
val,8697,10-19,Female,East Asian,2001 Reinhard,3.9993736743927,NIMA,False
train,13348,20-29,Female,East Asian,2001 Reinhard,4.502241134643555,NIMA,False
train,13766,20-29,Female,East Asian,2001 Reinhard,4.24781608581543,NIMA,False
train,18056,20-29,Female,East Asian,2001 Reinhard,5.35756254196167,NIMA,False
train,20479,20-29,Female,East Asian,2001 Reinhard,3.6691887378692627,NIMA,False
train,2588,20-29,Female,East Asian,2001 Reinhard,2.9626007080078125,NIMA,False
train,30724,20-29,Female,East Asian,2001 Reinhard,5.043993949890137,NIMA,False
train,31179,20-29,Female,East Asian,2001 Reinhard,4.138041019439697,NIMA,False
train,33635,20-29,Female,East Asian,2001 Reinhard,3.873781204223633,NIMA,False
train,38068,20-29,Female,East Asian,2001 Reinhard,4.149806976318359,NIMA,False
train,50665,20-29,Female,East Asian,2001 Reinhard,3.8966288566589355,NIMA,False
train,60287,20-29,Female,East Asian,2001 Reinhard,3.630739688873291,NIMA,False
train,61105,20-29,Female,East Asian,2001 Reinhard,3.496323347091675,NIMA,False
train,6137,20-29,Female,East Asian,2001 Reinhard,4.576298236846924,NIMA,False
train,62162,20-29,Female,East Asian,2001 Reinhard,3.9453125,NIMA,False
train,69313,20-29,Female,East Asian,2001 Reinhard,5.139286994934082,NIMA,False
train,8133,20-29,Female,East Asian,2001 Reinhard,3.6731419563293457,NIMA,False
train,81764,20-29,Female,East Asian,2001 Reinhard,3.4253687858581543,NIMA,False
train,84192,20-29,Female,East Asian,2001 Reinhard,4.221701145172119,NIMA,False
train,86185,20-29,Female,East Asian,2001 Reinhard,3.5455684661865234,NIMA,False
val,1812,20-29,Female,East Asian,2001 Reinhard,4.045322418212891,NIMA,False
val,8252,20-29,Female,East Asian,2001 Reinhard,5.195837020874023,NIMA,False
val,9120,20-29,Female,East Asian,2001 Reinhard,4.359682083129883,NIMA,False
train,1127,30-39,Female,East Asian,2001 Reinhard,3.865797281265259,NIMA,False
train,12079,30-39,Female,East Asian,2001 Reinhard,4.769647598266602,NIMA,False
train,14825,30-39,Female,East Asian,2001 Reinhard,4.891147613525391,NIMA,False
train,15585,30-39,Female,East Asian,2001 Reinhard,4.126015663146973,NIMA,False
train,19631,30-39,Female,East Asian,2001 Reinhard,3.895508289337158,NIMA,False
